frame,numero_pers,distance_x,distance_y,distance_z
41,3,126.18928249999999,-1205.0617,0
41,4,325.41080999999997,-1123.11175,0
41,5,194.41709,-1165.6329999999998,0
41,6,261.766825,-1207.9093,0
41,7,-160.29067,-1167.85055,0
41,8,-681.37138,-1504.00925,0
41,9,-233.4857,-1150.1205,0
41,10,-309.35762,-1176.6596,0
41,11,-415.12604,-998.52345,0
41,12,-382.7875,-111.155624,0
41,13,-676.015975,-1209.6725000000001,0
42,0,-11.969973499999998,192.76069999999999,0
42,1,352.336185,-113.110643,0
42,2,-99.23266000000001,-222.362775,0
42,3,126.06829,-1205.1142,0
42,4,325.56883000000005,-1123.28015,0
42,5,194.37851999999998,-1165.409,0
42,6,261.724265,-1207.8971999999999,0
42,7,-160.214655,-1168.00945,0
42,8,-681.5627649999999,-1505.09235,0
42,9,-233.050725,-1150.07935,0
42,10,-309.35141999999996,-1176.6563,0
42,11,-411.27121,-962.2444499999999,0
42,12,-382.7678,-111.120605,0
42,13,-671.95193,-1207.47625,0
43,0,-11.916743999999998,193.1677,0
43,1,352.34337,-113.13606999999999,0
43,2,-99.3943675,-212.161225,0
43,3,125.944045,-1205.0373,0
43,4,325.534815,-1123.0852,0
43,5,194.431195,-1165.6606000000002,0
43,6,261.64022,-1207.7706,0
43,7,-160.11112500000002,-1166.2721,0
43,8,-691.32776,-1504.52945,0
43,9,-233.49694499999998,-1149.8596499999999,0
43,10,-309.335145,-1176.6282,0
43,11,-411.520525,-967.2758200000001,0
43,12,-382.7584,-111.11601,0
43,13,-671.37435,-1206.67875,0
44,0,-11.72147,191.99668,0
44,1,352.323045,-112.979737,0
44,2,-98.9728525,-195.76991500000003,0
44,3,126.0681975,-1205.0927000000001,0
44,4,325.51073499999995,-1122.9849,0
44,5,194.427805,-1165.6598,0
44,6,261.58929,-1207.5695,0
44,7,-160.18335000000002,-1167.9239,0
44,8,-691.403875,-1504.9893499999998,0
44,9,-233.509105,-1149.5725499999999,0
44,10,-309.333065,-1176.9823000000001,0
44,11,-415.42474500000003,-1000.9698000000001,0
44,12,-382.74036,-111.01227,0
44,13,-666.4984999999999,-1205.7391499999999,0
45,0,-11.5609265,185.33309500000001,0
45,1,352.33246499999996,-112.965825,0
45,2,-98.770082,-196.434555,0
45,3,126.062445,-1204.9124000000002,0
45,4,325.51748,-1122.9426,0
45,5,194.395625,-1164.87955,0
45,6,261.707895,-1207.7185,0
45,7,-157.04854,-1168.08175,0
45,8,-681.3937,-1504.3894500000001,0
45,9,-233.526635,-1149.46925,0
45,10,-309.35231,-1177.09935,0
45,11,-415.94708,-1008.42867,0
45,12,-382.68463,-110.86511,0
45,13,-705.80029,-1202.9023,0
46,0,-10.740492500000002,177.126235,0
46,1,352.336655,-113.038715,0
46,2,-98.6088445,-212.475335,0
46,3,126.06268,-1205.0153,0
46,4,325.50758,-1122.9884,0
46,5,194.404585,-1164.4472,0
46,6,261.742515,-1207.83045,0
46,7,-160.280245,-1167.73795,0
46,8,-681.48165,-1504.28945,0
46,9,-233.50915500000002,-1149.42805,0
46,10,-309.33844,-1176.85905,0
46,11,-415.696065,-1004.8854,0
46,12,-382.67303,-110.88464,0
46,13,-705.3797999999999,-1200.77225,0
47,0,-9.867944999999999,172.241075,0
47,1,352.34193500000003,-112.942312,0
47,2,-98.97497999999999,-215.12905,0
47,3,126.0732175,-1204.9415,0
47,4,325.514725,-1123.0499,0
47,5,194.87770999999998,-1164.08635,0
47,6,261.6778,-1207.52385,0
47,7,-160.28459500000002,-1167.8328000000001,0
47,8,-691.34218,-1504.57205,0
47,9,-233.50708500000002,-1149.3821,0
47,10,-309.33691,-1176.86365,0
47,11,-413.02462,-977.37042,0
47,12,-382.67673,-110.89196,0
47,13,-703.9626499999999,-1197.4557,0
48,0,-8.922284000000001,170.640235,0
48,1,352.26822500000003,-112.93777700000001,0
48,2,-102.831458,-212.994325,0
48,3,126.04774,-1204.9832000000001,0
48,4,325.51082,-1123.0502000000001,0
48,5,194.88813,-1164.63515,0
48,6,261.680205,-1207.643,0
48,7,-160.28415,-1167.81705,0
48,8,-681.692505,-1505.176,0
48,9,-233.51573000000002,-1149.61955,0
48,10,-309.324925,-1176.81455,0
48,11,-413.912275,-983.4238499999999,0
48,12,-382.65967,-110.779434,0
48,13,-660.5183999999999,-1195.4838,0
49,0,-8.413231,177.90903500000002,0
49,1,352.314405,-112.909898,0
49,2,-99.6833875,-212.36235,0
49,3,125.926995,-1204.9459,0
49,4,325.53102,-1123.12585,0
49,5,194.81148,-1164.6143,0
49,6,261.698405,-1207.7617,0
49,7,-160.35266000000001,-1168.27315,0
49,8,-691.3891349999999,-1504.59815,0
49,9,-233.526805,-1149.67695,0
49,10,-309.2579,-1176.63665,0
49,11,-413.91827,-984.86511,0
49,12,-382.645,-110.78177,0
49,13,-659.3037850000001,-1191.0819999999999,0
50,0,-7.994377,185.012035,0
50,1,352.32307000000003,-112.930095,0
50,2,-100.3014,-211.73089,0
50,3,125.94551,-1205.0232500000002,0
50,4,325.50915,-1123.0128,0
50,5,194.86463,-1164.99345,0
50,6,261.706375,-1207.79205,0
50,7,-160.12133,-1168.3246,0
50,8,-681.689455,-1505.09905,0
50,9,-233.49169,-1149.72055,0
50,10,-294.496655,-1176.7248,0
50,11,-414.22983,-986.207945,0
50,12,-382.63904,-110.73555,0
50,13,-658.806225,-1191.28625,0
51,0,-7.608796000000002,188.069595,0
51,1,352.320715,-112.902435,0
51,2,-102.470105,-176.005435,0
51,3,125.9519,-1204.8342499999999,0
51,4,325.53764,-1123.1725000000001,0
51,5,194.74526,-1164.42815,0
51,6,261.71096,-1207.63935,0
51,7,-160.17144000000002,-1167.82985,0
51,8,-681.71628,-1505.0687,0
51,9,-233.496875,-1150.0016500000002,0
51,10,-309.24777,-1176.6205,0
51,11,-414.221865,-986.1278,0
51,12,-382.66388,-110.80465,0
51,13,-660.6820499999999,-1189.78845,0
52,0,-7.536842,188.72310499999998,0
52,1,352.29045499999995,-112.896805,0
52,2,-102.47444250000001,-179.165015,0
52,3,125.94604000000001,-1204.88815,0
52,4,325.492835,-1122.9279999999999,0
52,5,194.78093,-1164.5309499999998,0
52,6,261.701645,-1207.72955,0
52,7,-160.27560499999998,-1167.86175,0
52,8,-691.367075,-1504.3578,0
52,9,-233.506515,-1149.9155500000002,0
52,10,-316.34552,-1176.7071500000002,0
52,11,-414.11809,-985.2776,0
52,12,-382.62006,-110.672134,0
52,13,-686.836515,-1187.73865,0
53,0,-7.576207999999998,188.76119,0
53,1,352.29068500000005,-112.869535,0
53,2,-103.4083725,-216.24398,0
53,3,125.94457249999999,-1204.8562,0
53,4,325.4801,-1122.85095,0
53,5,194.84684,-1164.2178,0
53,6,261.68386,-1207.6697,0
53,7,-160.22504500000002,-1168.1089,0
53,8,-681.87835,-1506.0599499999998,0
53,9,-233.50328000000002,-1149.9029,0
53,10,-316.448045,-1176.6513,0
53,11,-414.2083,-986.0164500000001,0
53,12,-382.67316,-110.95624,0
53,13,-691.418375,-1191.9926500000001,0
54,0,-7.604385000000001,189.47410000000002,0
54,1,352.31934,-112.8472425,0
54,2,-102.46598,-181.4108,0
54,3,125.94258500000001,-1204.87865,0
54,4,325.47502,-1122.8348500000002,0
54,5,194.825,-1164.1544,0
54,6,261.694095,-1207.7023,0
54,7,-160.42777,-1168.0745,0
54,8,-681.837475,-1505.4555,0
54,9,-233.517115,-1149.67265,0
54,10,-331.44196,-1176.6776,0
54,11,-414.01551,-985.76578,0
54,12,-382.6914,-111.04029,0
54,13,-684.5898500000001,-1183.1185,0
55,0,-7.662679999999998,189.54726,0
55,1,352.170745,-112.815042,0
55,2,-102.54999000000001,-181.66202,0
55,3,126.060675,-1204.93205,0
55,4,325.50276499999995,-1122.8869,0
55,5,194.792975,-1163.7123000000001,0
55,6,261.66821,-1207.6057500000002,0
55,7,-160.134115,-1168.27005,0
55,8,-681.74515,-1505.42505,0
55,9,-233.45459,-1149.5037499999999,0
55,10,-331.44609,-1176.877,0
55,11,-413.94676000000004,-985.17373,0
55,12,-382.69385,-111.05057,0
55,13,-684.3212900000001,-1181.93895,0
56,0,-7.881056000000001,190.12745999999999,0
56,1,352.287775,-113.3630105,0
56,2,-102.581753,-182.90579,0
56,3,125.941715,-1204.8031,0
56,4,325.48096,-1122.8391,0
56,5,194.886325,-1163.0919,0
56,6,261.680535,-1207.5731,0
56,7,-160.11195,-1167.6473,0
56,8,-681.61075,-1505.08285,0
56,9,-233.50492,-1149.6327,0
56,10,-331.50875,-1176.5391,0
56,11,-413.98836,-985.5851749999999,0
56,12,-382.6772,-111.00753,0
56,13,-686.1937350000001,-1181.94795,0
57,0,-8.122834999999998,190.17678,0
57,1,352.190335,-112.875855,0
57,2,-104.95596,-181.10871500000002,0
57,3,126.068565,-1204.865,0
57,4,325.63281500000005,-1123.0738999999999,0
57,5,194.722335,-1163.10475,0
57,6,261.816145,-1207.5623,0
57,7,-160.15112,-1167.7209,0
57,8,-691.6307999999999,-1505.71505,0
57,9,-233.50146,-1149.7287999999999,0
57,10,-331.58340499999997,-1176.2606500000002,0
57,11,-413.94978000000003,-985.18453,0
57,12,-382.6751,-111.013054,0
57,13,-685.6765499999999,-1181.2071500000002,0
58,0,-8.115723,190.550055,0
58,1,352.207575,-112.55587249999999,0
58,2,-107.8631875,-185.640925,0
58,3,126.04732,-1204.80565,0
58,4,325.62778000000003,-1123.04365,0
58,5,194.812285,-1162.77415,0
58,6,261.79549499999996,-1207.33455,0
58,7,-160.086175,-1166.15375,0
58,8,-681.854885,-1505.6610999999998,0
58,9,-233.5115,-1149.4122499999999,0
58,10,-309.291155,-1176.2397500000002,0
58,11,-414.03803500000004,-985.90053,0
58,12,-382.6192,-110.93002,0
58,13,-684.1585,-1184.1308,0
59,0,-8.259844999999999,191.13000499999998,0
59,1,352.127775,-112.552393,0
59,2,-110.91528500000001,-189.203235,0
59,3,126.054483,-1204.82025,0
59,4,325.61571000000004,-1122.97845,0
59,5,194.72872999999998,-1162.9996999999998,0
59,6,261.72634999999997,-1207.4185499999999,0
59,7,-160.13352500000002,-1167.5444,0
59,8,-691.233185,-1504.3124,0
59,9,-233.503365,-1149.47045,0
59,10,-331.571505,-1176.2107,0
59,11,-414.122575,-986.70795,0
59,12,-382.6094,-110.95026,0
59,13,-703.0641499999999,-1190.3399,0
60,0,-8.223147999999998,190.254325,0
60,1,352.1089,-113.040813,0
60,2,-115.09814,-198.12147,0
60,3,125.9136,-1204.8889,0
60,4,325.48015,-1122.8299499999998,0
60,5,194.79739,-1162.64255,0
60,6,261.72375,-1207.09575,0
60,7,-160.235565,-1168.2711,0
60,8,-691.220725,-1503.7377000000001,0
60,9,-233.47189500000002,-1149.66415,0
60,10,-309.307295,-1176.4529,0
60,11,-414.090195,-986.4513549999999,0
60,12,-382.494,-110.50946,0
60,13,-683.5103300000001,-1185.10115,0
61,0,-8.035702,191.406905,0
61,1,352.379225,-112.963278,0
61,2,-106.88922,-208.01205,0
61,3,126.03733,-1204.87965,0
61,4,325.62589,-1122.91895,0
61,5,194.825105,-1162.9029,0
61,6,261.744645,-1207.2038499999999,0
61,7,-160.14538,-1167.8220999999999,0
61,8,-691.303345,-1503.9398999999999,0
61,9,-233.49299,-1149.6106,0
61,10,-309.24537999999995,-1175.8148999999999,0
61,11,-413.97256,-985.3394000000001,0
61,12,-382.5372,-110.6653,0
61,13,-685.5956799999999,-1196.4800500000001,0
62,0,-7.997378000000001,191.95058999999998,0
62,1,352.37243,-112.859655,0
62,2,-109.78441749999999,-227.891245,0
62,3,126.03323499999999,-1204.891,0
62,4,325.744465,-1122.84535,0
62,5,194.82211,-1162.8553000000002,0
62,6,261.74243,-1207.09125,0
62,7,-160.10451,-1166.5309499999998,0
62,8,-691.249665,-1503.8215500000001,0
62,9,-233.094865,-1149.70415,0
62,10,-331.44532000000004,-1175.1293,0
62,11,-414.08374,-984.85915,0
62,12,-382.49496,-110.53568,0
62,13,-703.0179,-1193.1021500000002,0
63,0,-8.037391,191.52735,0
63,1,352.18326,-112.374308,0
63,2,-111.54971499999999,-223.72335,0
63,3,126.033355,-1204.8065000000001,0
63,4,325.6389,-1123.1232,0
63,5,194.85514,-1162.9791500000001,0
63,6,261.73731,-1207.2775,0
63,7,-160.283965,-1167.98795,0
63,8,-691.20228,-1503.6975499999999,0
63,9,-233.09041,-1149.66145,0
63,10,-309.150135,-1174.8279499999999,0
63,11,-414.08144,-984.9019499999999,0
63,12,-382.5499,-110.62632,0
63,13,-703.22601,-1197.3291,0
64,0,-8.152877500000002,191.90937,0
64,1,352.29052,-112.8315175,0
64,2,-110.825715,-211.983295,0
64,3,126.02822,-1204.7766000000001,0
64,4,325.546925,-1123.3769499999999,0
64,5,194.761505,-1162.7763,0
64,6,261.814475,-1207.8854000000001,0
64,7,-160.171165,-1167.98485,0
64,8,-691.32715,-1503.85885,0
64,9,-233.06889999999999,-1149.99445,0
64,10,-309.10633,-1174.2124,0
64,11,-414.05330000000004,-984.569975,0
64,12,-382.52826,-110.49942,0
64,13,-728.8692,-1195.8333,0
65,0,-7.934484000000001,191.19257499999998,0
65,1,352.34787,-112.9095725,0
65,2,-112.23043999999999,-214.12805500000002,0
65,3,126.0251,-1204.8827999999999,0
65,4,325.57275500000003,-1123.4583,0
65,5,194.759365,-1162.4278,0
65,6,261.717795,-1207.23045,0
65,7,-157.076315,-1168.0328,0
65,8,-691.3255899999999,-1504.73405,0
65,9,-232.91469,-1150.0306,0
65,10,-309.10520499999996,-1174.15285,0
65,11,-414.15238,-983.97128,0
65,12,-382.46722,-110.35963,0
65,13,-703.3104800000001,-1195.7006999999999,0
66,0,-7.7898270000000025,192.42592000000002,0
66,1,352.28415,-112.388735,0
66,2,-112.735885,-210.931845,0
66,3,126.033225,-1204.81495,0
66,4,325.55206499999997,-1123.4033,0
66,5,194.86138499999998,-1162.6014,0
66,6,261.70032,-1207.103,0
66,7,-160.02461,-1167.78,0
66,8,-691.214065,-1503.8933499999998,0
66,9,-233.04468500000002,-1150.00415,0
66,10,-331.48222,-1174.37645,0
66,11,-414.094525,-984.58957,0
66,12,-382.47083,-110.33279,0
66,13,-701.302,-1189.6695,0
67,0,-7.713345999999998,190.88123000000002,0
67,1,352.34996,-112.839703,0
67,2,-111.39299,-194.33168,0
67,3,126.034603,-1204.8321,0
67,4,325.549805,-1123.4092,0
67,5,194.735795,-1162.674,0
67,6,261.70732,-1207.0953,0
67,7,-160.12818,-1167.72665,0
67,8,-681.34328,-1503.08,0
67,9,-233.486195,-1150.20795,0
67,10,-309.131895,-1174.26195,0
67,11,-413.918,-984.4377400000001,0
67,12,-382.53412,-110.49755,0
67,13,-700.4004,-1181.8831500000001,0
68,0,-7.185074999999998,192.26198499999998,0
68,1,352.36952,-112.849317,0
68,2,-111.778723,-198.044345,0
68,3,126.0241825,-1204.74855,0
68,4,325.55154500000003,-1123.392,0
68,5,194.74938,-1162.3116,0
68,6,261.649545,-1206.42725,0
68,7,-160.163315,-1167.38815,0
68,8,-691.04583,-1503.23855,0
68,9,-233.05694,-1149.83865,0
68,10,-331.47905000000003,-1174.3980000000001,0
68,11,-414.04418,-984.04573,0
68,12,-382.52744,-110.44987,0
68,13,-700.285065,-1180.7103,0
69,0,-6.633142500000002,192.14945,0
69,1,352.361925,-112.864625,0
69,2,-108.890925,-176.59857,0
69,3,126.03276,-1204.7829000000002,0
69,4,325.52905,-1123.3915499999998,0
69,5,194.90855499999998,-1161.6770000000001,0
69,6,261.62387,-1206.74245,0
69,7,-160.04149,-1167.62545,0
69,8,-681.50593,-1503.3649,0
69,9,-233.18862000000001,-1150.43745,0
69,10,-331.448135,-1174.05975,0
69,11,-413.98726,-985.061325,0
69,12,-382.54083,-110.450714,0
69,13,-699.7629999999999,-1181.93625,0
70,0,-5.142651000000001,191.039585,0
70,1,352.28605,-112.432475,0
70,2,-108.96614500000001,-174.57129,0
70,3,126.13825800000001,-1204.72455,0
70,4,325.65817000000004,-1123.1182,0
70,5,194.790185,-1162.3056000000001,0
70,6,261.563615,-1206.2235,0
70,7,-157.025125,-1167.83625,0
70,8,-681.43775,-1503.6437999999998,0
70,9,-233.48672,-1150.6136000000001,0
70,10,-331.480055,-1174.47895,0
70,11,-413.935255,-981.83833,0
70,12,-382.5787,-110.50595,0
70,13,-698.531,-1178.193,0
71,0,-3.1006870000000006,191.34213,0
71,1,352.2982,-112.443017,0
71,2,-110.627028,-177.96252,0
71,3,126.02146,-1204.65775,0
71,4,325.83092999999997,-1123.8483,0
71,5,194.90268,-1162.2564499999999,0
71,6,261.58664,-1206.3780000000002,0
71,7,-159.944885,-1167.7301,0
71,8,-681.7155,-1504.9601499999999,0
71,9,-233.189215,-1150.7498,0
71,10,-331.454085,-1174.2305000000001,0
71,11,-413.74142,-981.4290000000001,0
71,12,-382.64328,-110.54601,0
71,13,-679.377105,-1164.8762,0
72,0,-2.5375639999999997,185.1212,0
72,1,352.361465,-112.92372,0
72,2,-113.32418999999999,-190.398165,0
72,3,126.020015,-1204.81,0
72,4,325.70168,-1123.76125,0
72,5,194.74338,-1162.78585,0
72,6,261.684175,-1206.40315,0
72,7,-160.184385,-1167.5769500000001,0
72,8,-681.52715,-1504.3428,0
72,9,-233.44966,-1150.6854,0
72,10,-331.424525,-1173.9686000000002,0
72,11,-413.60733,-981.712585,0
72,12,-382.65143,-110.577286,0
72,13,-695.46875,-1157.85295,0
73,0,-0.9697764999999983,179.468565,0
73,1,352.48497,-113.42702700000001,0
73,2,-115.556895,-200.471725,0
73,3,126.016705,-1204.8478,0
73,4,325.551575,-1123.6145,0
73,5,194.759335,-1162.6167,0
73,6,261.620615,-1206.073,0
73,7,-160.19425,-1167.6062499999998,0
73,8,-681.4686,-1503.6696,0
73,9,-233.10008,-1150.31465,0
73,10,-331.43358,-1174.9819499999999,0
73,11,-413.74048000000005,-982.9514300000001,0
73,12,-382.9465,-110.864914,0
73,13,-667.162905,-1155.3706,0
74,0,1.7097055000000019,177.13115,0
74,1,352.31015,-112.707655,0
74,2,-116.56422,-212.147015,0
74,3,126.01348300000001,-1204.69205,0
74,4,325.55344,-1123.59445,0
74,5,194.74058,-1162.425,0
74,6,261.62176,-1206.0945,0
74,7,-160.29036000000002,-1167.4388,0
74,8,-681.4548,-1503.0942,0
74,9,-233.06887,-1150.3287999999998,0
74,10,-331.46049500000004,-1174.30655,0
74,11,-413.749235,-983.06405,0
74,12,-382.9721,-110.965614,0
74,13,-666.4895300000001,-1152.83815,0
75,0,4.277037,173.71364,0
75,1,352.34758999999997,-113.045462,0
75,2,-117.7267475,-220.12092,0
75,3,126.02033,-1204.82395,0
75,4,325.57640000000004,-1123.66345,0
75,5,194.75094,-1162.5543499999999,0
75,6,261.646575,-1206.24225,0
75,7,-160.356385,-1168.0554000000002,0
75,8,-681.5687,-1504.228,0
75,9,-232.92611,-1151.6894499999999,0
75,10,-331.57867,-1175.20175,0
75,11,-414.328615,-988.10779,0
75,12,-383.1322,-111.194885,0
75,13,-667.9784,-1153.99665,0
76,0,4.896247500000001,172.91522500000002,0
76,1,352.325915,-112.8258,0
76,2,-117.95782249999999,-221.82273499999997,0
76,3,126.015032,-1204.7346499999999,0
76,4,325.490675,-1123.33465,0
76,5,194.766875,-1162.5682000000002,0
76,6,261.56155,-1206.17055,0
76,7,-160.046855,-1167.6206,0
76,8,-681.4954749999999,-1504.1757,0
76,9,-233.13813,-1151.3943,0
76,10,-331.61445000000003,-1174.8650499999999,0
76,11,-413.55355999999995,-981.3263549999999,0
76,12,-383.08777,-110.96365,0
76,13,-666.35037,-1143.3400499999998,0
77,0,5.798427499999999,173.460765,0
77,1,352.229155,-112.74033,0
77,2,-116.6159175,-208.176775,0
77,3,126.023035,-1204.7597999999998,0
77,4,325.44028000000003,-1123.1053,0
77,5,194.767,-1162.4002,0
77,6,261.538235,-1206.1449499999999,0
77,7,-160.27309,-1167.529,0
77,8,-681.44388,-1504.1865,0
77,9,-233.64038,-1150.75335,0
77,10,-331.566345,-1174.9791500000001,0
77,11,-414.04891499999997,-984.06102,0
77,12,-382.93695,-110.575066,0
77,13,-662.97015,-1117.85095,0
78,0,7.5684635,169.978645,0
78,1,352.292425,-113.3938675,0
78,2,-109.242435,-187.229195,0
78,3,126.014945,-1204.77045,0
78,4,325.48042499999997,-1123.25545,0
78,5,194.76538,-1162.6743999999999,0
78,6,261.52252,-1206.121,0
78,7,-160.39243,-1167.70245,0
78,8,-681.69751,-1503.9439,0
78,9,-233.56998,-1149.9452,0
78,10,-331.60362499999997,-1174.8674999999998,0
78,11,-414.34118,-986.373075,0
78,12,-382.57083,-109.88375,0
78,13,-666.16167,-1136.0618,0
79,0,10.481290999999999,166.0237,0
79,1,352.169585,-113.5804425,0
79,2,-106.88899,-182.300815,0
79,3,126.12688,-1204.6377499999999,0
79,4,325.342345,-1123.1300999999999,0
79,5,194.88083,-1162.19315,0
79,6,261.624405,-1206.3220999999999,0
79,7,-160.81356,-1168.225,0
79,8,-681.6168700000001,-1503.36905,0
79,9,-233.61993999999999,-1151.0306,0
79,10,-332.022735,-1176.379,0
79,11,-414.48348,-987.7237,0
79,12,-381.91162,-108.45827,0
79,13,-695.9122199999999,-1161.41425,0
80,0,17.098037500000004,162.456025,0
80,1,352.36490000000003,-113.391095,0
80,2,-104.753055,-200.22035,0
80,3,126.023395,-1204.69645,0
80,4,325.358185,-1123.1835,0
80,5,194.77169500000002,-1162.26825,0
80,6,261.588495,-1206.05665,0
80,7,-157.154915,-1167.9659,0
80,8,-681.90513,-1504.50585,0
80,9,-233.49117999999999,-1151.13525,0
80,10,-331.64067,-1173.48405,0
80,11,-413.45165,-978.735355,0
80,12,-381.8153,-109.04218,0
80,13,-695.229795,-1158.0952499999999,0
81,0,26.3252715,156.50753,0
81,1,352.405225,-113.707885,0
81,2,-102.08923300000001,-212.48422499999998,0
81,3,125.992965,-1204.69585,0
81,4,325.440355,-1123.4932,0
81,5,194.73262,-1162.11605,0
81,6,261.51256,-1205.9828,0
81,7,-160.238215,-1168.0179,0
81,8,-681.8432,-1503.6134000000002,0
81,9,-234.2192,-1150.9810000000002,0
81,10,-331.85193000000004,-1173.5929500000002,0
81,11,-413.877635,-982.06175,0
81,12,-382.7317,-110.43241,0
81,13,-695.67115,-1160.92345,0
82,0,34.34569315,151.18364000000003,0
82,1,352.43628,-113.53416250000001,0
82,2,-101.51972950000001,-295.18102999999996,0
82,3,125.98237,-1204.7746000000002,0
82,4,325.42005,-1123.346,0
82,5,194.86267,-1162.15935,0
